order_id,customer_id,order_date
1248,432,07-10-2024
1249,119,11-03-2023
1250,363,04-06-2023
1251,5,12-08-2023
1252,259,11-04-2024
1253,192,03-03-2023
1254,317,15-10-2024
1255,342,23-09-2024
1256,468,09-05-2024
1257,338,14-05-2024
1258,9,07-01-2023
1259,273,18-07-2024
1260,211,13-01-2023
1261,9,26-06-2024
1262,370,09-10-2023
1263,275,21-10-2023
1264,9,29-05-2024
1265,417,15-12-2024
1266,346,16-03-2024
1267,413,03-07-2023
1268,55,09-04-2023
1269,269,02-06-2023
1270,124,16-07-2023
1271,318,23-06-2024
1272,130,14-04-2025
1273,182,01-10-2023
1274,408,11-02-2024
1275,41,18-01-2024
1276,492,20-02-2024
1277,236,01-08-2024
1278,125,14-12-2024
1279,116,04-11-2023
1280,351,27-04-2025
1281,435,24-03-2023
1282,335,28-05-2025
1283,333,16-02-2025
1284,17,06-04-2023
1285,208,24-01-2024
1286,194,19-07-2024
1287,244,27-02-2023
1288,327,10-01-2023
1289,360,25-06-2023
1290,43,26-05-2024
1291,433,20-03-2024
1292,331,14-03-2025
1293,170,02-08-2024
1294,440,08-04-2023
1295,459,24-06-2024
1296,471,13-02-2023
1297,118,05-08-2023
1298,462,07-06-2025
1299,355,03-08-2024
1300,244,05-10-2023
1301,24,18-03-2023
1302,351,15-10-2023
1303,461,10-07-2024
1304,289,04-11-2024
1305,17,03-07-2023
1306,476,20-05-2025
1307,162,17-01-2023
1308,493,01-08-2023
1309,301,28-05-2023
1310,386,20-04-2025
1311,365,20-04-2025
1312,204,20-03-2023
1313,154,16-06-2023
1314,289,04-09-2023
1315,291,04-05-2025
1316,435,03-02-2024
1317,347,07-07-2024
1318,170,29-01-2024
1319,387,27-01-2025
1320,72,20-03-2025
1321,353,11-01-2025
1322,41,27-05-2024
1323,382,21-12-2023
1324,28,11-04-2023
1325,224,26-08-2023
1326,430,19-03-2023
1327,175,11-09-2024
1328,394,20-09-2024
1329,489,01-09-2024
1330,204,03-03-2025
1331,168,31-01-2023
1332,325,07-10-2023
1333,402,06-04-2024
1334,252,22-08-2023
1335,183,20-07-2024
1336,482,20-01-2024
1337,222,10-07-2023
1338,349,22-08-2024
1339,339,25-01-2024
1340,44,01-03-2025
1341,317,30-10-2023
1342,409,10-09-2023
1343,366,17-03-2023
1344,43,02-10-2023
1345,79,25-01-2024
1346,365,13-03-2025
1347,325,07-06-2023
1348,379,03-02-2024
1349,163,05-01-2024
1350,55,04-04-2023
1351,3,12-11-2023
1352,228,04-01-2024
1353,390,04-10-2023
1354,53,16-05-2023
1355,45,11-07-2023
1356,221,04-04-2024
1357,286,22-07-2024
1358,263,22-02-2024
1359,53,27-01-2023
1360,46,29-12-2023
1361,284,06-04-2023
1362,306,04-09-2024
1363,402,29-11-2023
1364,443,30-01-2024
1365,7,26-10-2023
1366,212,02-02-2024
1367,399,28-03-2023
1368,372,26-07-2024
1369,464,06-09-2023
1370,293,17-06-2024
1371,87,02-12-2024
1372,195,23-06-2023
1373,72,03-10-2023
1374,155,02-10-2023
1375,253,30-05-2023
1376,33,21-06-2023
1377,223,10-10-2023
1378,216,03-11-2023
1379,248,12-03-2025
1380,40,05-01-2024
1381,129,10-09-2023
1382,370,02-10-2024
1383,254,31-08-2024
1384,316,20-07-2023
1385,235,20-04-2023
1386,70,08-11-2023
1387,4,10-02-2024
1388,171,11-05-2025
1389,318,25-01-2024
1390,412,01-06-2025
1391,169,26-03-2024
1392,172,16-03-2024
1393,418,23-04-2025
1394,441,28-10-2024
1395,499,31-08-2024
1396,70,04-11-2023
1397,165,09-09-2024
1398,486,12-12-2024
1399,103,05-05-2024
1400,161,01-07-2023
1401,494,12-02-2024
1402,496,23-11-2023
1403,150,22-01-2025
1404,356,10-10-2024
1405,252,12-08-2024
1406,401,06-09-2023
1407,167,21-01-2024
1408,144,16-04-2025
1409,403,07-02-2024
1410,187,27-04-2023
1411,478,31-07-2024
1412,103,29-08-2024
1413,280,04-07-2023
1414,350,25-02-2025
1415,282,28-01-2023
1416,488,14-01-2025
1417,237,26-12-2024
1418,108,24-03-2024
1419,409,26-10-2023
1420,426,10-12-2024
1421,36,18-04-2025
1422,435,25-03-2025
1423,408,23-02-2024
1424,345,26-05-2024
1425,72,10-10-2024
1426,156,05-09-2023
1427,130,05-11-2024
1428,79,02-01-2025
1429,217,19-03-2025
1430,194,17-03-2023
1431,230,04-09-2024
1432,246,19-08-2024
1433,206,01-07-2024
1434,260,09-06-2025
1435,355,04-03-2024
1436,279,07-02-2023
1437,405,04-01-2024
1438,360,11-04-2025
1439,275,31-08-2024
1440,327,29-03-2023
1441,56,26-02-2025
1442,128,04-11-2024
1443,341,30-12-2023
1444,86,24-10-2024
1445,314,15-02-2023
1446,289,22-10-2024
1447,347,24-10-2024
1448,205,09-02-2025
1449,170,26-03-2025
1450,221,19-04-2023
1451,6,11-04-2023
1452,133,16-08-2023
1453,262,03-02-2025
1454,266,25-07-2024
1455,298,05-12-2024
1456,295,15-08-2023
1457,229,19-01-2024
1458,201,19-04-2024
1459,396,26-11-2024
1460,302,08-12-2024
1461,257,04-06-2023
1462,177,26-01-2023
1463,248,18-04-2023
1464,152,01-03-2024
1465,472,29-03-2023
1466,60,01-05-2025
1467,482,17-01-2025
1468,73,23-12-2023
1469,160,18-12-2023
1470,234,14-03-2025
1471,106,17-06-2024
1472,248,23-12-2023
1473,244,10-04-2023
1474,225,09-01-2025
1475,357,08-04-2024
1476,164,10-03-2023
1477,154,15-02-2023
1478,415,28-12-2024
1479,59,24-01-2023
1480,435,18-12-2023
1481,332,22-04-2023
1482,347,30-03-2025
1483,85,28-01-2025
1484,125,12-06-2024
1485,90,19-07-2024
1486,82,05-12-2023
1487,287,12-03-2024
1488,491,18-04-2024
1489,119,27-03-2025
1490,208,06-10-2024
1491,95,10-07-2023
1492,328,04-11-2024
1493,222,10-02-2024
1494,15,25-01-2025
1495,315,22-07-2023
1496,231,29-08-2024
1497,220,03-02-2024
1498,3,22-12-2024
1499,110,30-07-2023
1500,143,09-02-2025
1501,361,08-04-2025
1502,408,06-03-2023
1503,296,15-04-2023
1504,410,11-06-2025
1505,275,11-07-2023
1506,188,30-11-2023
1507,101,13-04-2024
1508,59,26-09-2023
1509,344,02-06-2025
1510,251,24-06-2024
1511,495,16-10-2024
1512,161,03-09-2024
1513,199,17-09-2024
1514,201,24-08-2024
1515,59,23-12-2023
1516,181,15-05-2025
1517,235,24-09-2024
1518,89,13-04-2025
1519,345,23-12-2024
1520,410,01-11-2023
1521,471,21-09-2024
1522,303,28-03-2023
1523,345,18-05-2023
1524,161,01-05-2023
1525,123,09-11-2023
1526,60,07-07-2023
1527,192,11-12-2024
1528,73,07-06-2024
1529,199,04-03-2024
1530,306,22-05-2023
1531,295,28-01-2024
1532,217,10-07-2023
1533,250,12-10-2024
1534,276,11-12-2024
1535,471,22-10-2024
1536,477,27-06-2023
1537,285,20-06-2023
1538,251,23-10-2023
1539,72,11-07-2023
1540,162,12-05-2025
1541,231,26-09-2024
1542,28,05-06-2025
1543,184,10-01-2023
1544,249,20-05-2023
1545,100,14-04-2025
1546,197,29-07-2024
1547,259,30-10-2024
1548,254,23-02-2024
1549,351,18-05-2024
1550,213,28-12-2024
1551,431,30-03-2024
1552,251,21-06-2023
1553,43,01-08-2024
1554,16,25-03-2025
1555,390,14-08-2023
1556,150,03-02-2023
1557,141,19-08-2023
1558,276,23-10-2023
1559,87,10-03-2025
1560,235,02-08-2024
1561,381,02-03-2025
1562,393,22-05-2024
1563,282,07-06-2024
1564,58,09-08-2024
1565,59,02-10-2023
1566,397,10-07-2024
1567,422,11-01-2024
1568,278,22-04-2025
1569,388,12-02-2023
1570,390,06-01-2025
1571,226,13-07-2024
1572,112,11-03-2024
1573,53,23-01-2025
1574,425,31-10-2024
1575,385,11-09-2023
1576,153,14-06-2025
1577,17,05-04-2024
1578,135,23-12-2023
1579,442,16-04-2025
1580,45,25-03-2024
1581,444,01-05-2023
1582,398,11-04-2025
1583,122,03-08-2023
1584,416,25-01-2025
1585,302,06-12-2024
1586,180,31-05-2025
1587,364,16-09-2024
1588,324,14-03-2024
1589,85,22-09-2024
1590,72,14-03-2025
1591,106,13-04-2025
1592,106,04-04-2025
1593,31,06-08-2024
1594,180,29-06-2024
1595,144,03-09-2024
1596,276,22-06-2023
1597,166,21-12-2024
1598,150,24-10-2023
1599,294,01-10-2023
1600,488,28-05-2025
1601,264,26-11-2024
1602,418,08-04-2023
1603,70,07-02-2025
1604,403,26-02-2024
1605,471,02-03-2023
1606,142,06-06-2025
1607,336,10-05-2023
1608,360,05-06-2025
1609,68,13-09-2023
1610,75,29-12-2024
1611,165,28-04-2025
1612,127,18-02-2025
1613,432,23-11-2024
1614,202,16-05-2024
1615,73,14-08-2024
1616,324,03-10-2023
1617,322,29-02-2024
1618,193,07-04-2024
1619,39,10-10-2024
1620,407,26-02-2025
1621,48,17-02-2024
1622,264,06-02-2025
1623,143,12-12-2024
1624,480,17-06-2025
1625,189,10-04-2024
1626,487,14-05-2024
1627,168,18-08-2024
1628,2,08-06-2025
1629,397,17-05-2025
1630,376,06-04-2023
1631,375,14-04-2024
1632,326,11-11-2024
1633,358,02-01-2024
1634,436,06-03-2023
1635,408,01-07-2024
1636,204,12-08-2023
1637,496,15-03-2024
1638,423,05-08-2023
1639,254,02-10-2023
1640,166,28-04-2025
1641,146,12-12-2023
1642,281,14-08-2024
1643,67,02-08-2024
1644,437,11-05-2024
1645,404,18-12-2023
1646,458,29-11-2024
1647,391,19-02-2023
1648,24,12-04-2023
1649,321,13-03-2025
1650,429,15-04-2024
1651,9,08-05-2023
1652,476,28-05-2025
1653,81,27-03-2024
1654,234,01-01-2023
1655,491,14-03-2024
1656,104,06-12-2024
1657,466,16-05-2023
1658,452,27-10-2024
1659,155,12-06-2023
1660,448,16-06-2025
1661,141,06-04-2023
1662,336,05-01-2024
1663,129,26-03-2023
1664,191,11-11-2024
1665,463,26-10-2024
1666,85,23-02-2023
1667,203,02-10-2024
1668,157,13-01-2025
1669,359,12-02-2025
1670,120,15-03-2024
1671,336,04-04-2023
1672,361,08-04-2023
1673,1,07-08-2023
1674,245,21-03-2023
1675,68,30-08-2024
1676,116,15-06-2024
1677,349,31-03-2024
1678,5,09-01-2023
1679,357,18-12-2023
1680,419,04-05-2023
1681,441,08-03-2024
1682,356,16-05-2023
1683,245,14-03-2023
1684,118,28-01-2024
1685,46,18-01-2025
1686,413,15-04-2023
1687,53,17-11-2023
1688,189,03-11-2023
1689,71,27-01-2024
1690,397,12-04-2025
1691,386,14-06-2025
1692,69,18-10-2024
1693,347,27-05-2023
1694,36,27-06-2024
1695,289,09-01-2023
1696,313,27-10-2024
1697,85,26-03-2024
1698,180,09-01-2025
1699,110,05-10-2024
1700,384,05-06-2023
1701,471,26-02-2024
1702,316,04-12-2024
1703,227,30-05-2025
1704,112,30-03-2023
1705,460,13-04-2023
1706,72,09-02-2025
1707,64,26-08-2024
1708,374,29-01-2024
1709,180,15-03-2024
1710,162,21-03-2025
1711,72,11-09-2023
1712,142,22-10-2024
1713,44,12-09-2023
1714,284,07-09-2024
1715,308,08-01-2025
1716,312,19-10-2023
1717,399,08-12-2024
1718,14,18-05-2025
1719,434,05-11-2024
1720,449,05-11-2023
1721,106,14-06-2024
1722,311,05-06-2024
1723,97,04-02-2025
1724,201,30-10-2023
1725,331,25-02-2023
1726,402,23-03-2025
1727,489,03-09-2023
1728,254,31-01-2024
1729,58,04-09-2023
1730,256,15-10-2024
1731,305,14-03-2023
1732,271,13-01-2023
1733,185,21-11-2023
1734,68,01-02-2024
1735,441,09-05-2025
1736,292,06-03-2024
1737,188,13-07-2024
1738,350,26-06-2023
1739,391,27-04-2024
1740,489,27-02-2025
1741,38,18-01-2023
1742,301,11-03-2023
1743,8,26-09-2023
1744,111,10-02-2023
1745,473,03-03-2023
1746,486,19-03-2025
1747,204,02-06-2024
1748,147,05-10-2024
1749,365,28-05-2024
1750,393,01-03-2024
1751,217,19-12-2024
1752,206,26-03-2023
1753,328,03-07-2024
1754,276,22-09-2024
1755,79,12-10-2023
1756,43,14-11-2023
1757,41,07-06-2024
1758,472,28-07-2023
1759,499,07-04-2025
1760,80,03-07-2024
1761,168,05-02-2024
1762,301,11-10-2024
1763,391,04-05-2025
1764,333,28-11-2024
1765,330,09-03-2023
1766,159,16-12-2024
1767,224,17-01-2025
1768,489,16-05-2025
1769,123,01-03-2023
1770,126,30-03-2023
1771,474,20-03-2024
1772,60,09-04-2024
1773,314,15-09-2024
1774,29,13-11-2023
1775,342,29-01-2025
1776,337,28-01-2025
1777,90,03-05-2023
1778,7,25-12-2024
1779,71,19-12-2024
1780,6,17-06-2023
1781,255,22-12-2023
1782,268,13-06-2024
1783,401,22-04-2025
1784,370,23-09-2023
1785,86,16-01-2024
1786,65,06-02-2025
1787,400,13-06-2025
1788,138,20-01-2025
1789,454,01-05-2023
1790,395,31-01-2023
1791,172,06-04-2025
1792,220,06-10-2023
1793,269,07-03-2023
1794,135,30-12-2024
1795,500,13-08-2024
1796,322,20-03-2023
1797,255,11-04-2024
1798,262,04-01-2024
1799,29,26-05-2024
1800,440,03-08-2024
1801,86,12-01-2024
1802,81,19-09-2023
1803,396,16-04-2023
1804,458,10-08-2024
1805,346,10-01-2025
1806,60,22-08-2023
1807,380,05-06-2024
1808,2,15-02-2023
1809,440,02-06-2025
1810,7,08-09-2023
1811,24,28-04-2024
1812,187,28-01-2024
1813,472,03-06-2023
1814,92,28-05-2025
1815,19,20-07-2024
1816,412,01-01-2025
1817,380,02-11-2024
1818,215,18-08-2023
1819,165,12-09-2023
1820,214,07-01-2025
1821,164,05-10-2023
1822,423,21-03-2023
1823,293,17-01-2024
1824,62,29-05-2024
1825,345,23-02-2023
1826,92,17-08-2023
1827,412,12-06-2024
1828,24,15-02-2024
1829,36,17-06-2025
1830,239,05-06-2025
1831,145,03-03-2025
1832,433,15-11-2023
1833,168,30-03-2023
1834,284,12-04-2024
1835,5,13-01-2024
1836,103,26-10-2023
1837,289,14-03-2025
1838,156,27-01-2025
1839,319,06-09-2023
1840,238,13-01-2024
1841,303,20-05-2024
1842,396,05-03-2025
1843,101,20-01-2025
1844,462,13-07-2024
1845,390,26-03-2025
1846,126,04-06-2023
1847,4,24-02-2024
1848,13,27-08-2023
1849,278,21-12-2023
1850,326,09-05-2025
1851,356,17-06-2025
1852,5,10-12-2023
1853,1,16-02-2025
1854,337,21-01-2024
1855,435,25-01-2025
1856,373,11-11-2023
1857,54,30-07-2023
1858,272,01-09-2023
1859,215,18-05-2024
1860,493,03-03-2023
1861,498,26-05-2023
1862,365,14-10-2023
1863,48,14-02-2023
1864,472,26-08-2023
1865,460,15-05-2025
1866,267,27-02-2024
1867,359,17-01-2024
1868,235,04-02-2025
1869,44,17-08-2024
1870,49,01-06-2024
1871,69,14-10-2024
1872,420,08-02-2024
1873,39,29-08-2024
1874,291,05-03-2023
1875,223,09-11-2024
1876,494,14-05-2023
1877,122,26-10-2023
1878,134,21-05-2025
1879,162,31-03-2025
1880,202,18-12-2024
1881,426,23-01-2025
1882,168,22-11-2023
1883,232,06-10-2023
1884,120,18-03-2023
1885,484,27-07-2023
1886,70,09-03-2025
1887,395,21-08-2024
1888,56,09-06-2023
1889,55,18-06-2023
1890,231,22-04-2024
1891,161,21-02-2024
1892,62,02-07-2024
1893,184,27-02-2025
1894,107,07-04-2024
1895,158,19-04-2024
1896,136,22-05-2025
1897,62,03-04-2023
1898,81,06-04-2025
1899,352,08-11-2023
1900,424,22-12-2024
1901,357,09-09-2024
1902,21,09-08-2023
1903,428,27-05-2025
1904,168,01-06-2023
1905,47,29-12-2024
1906,128,31-12-2023
1907,203,09-06-2024
1908,26,24-11-2024
1909,154,24-09-2023
1910,420,28-06-2023
1911,16,19-02-2024
1912,438,08-04-2024
1913,285,05-02-2025
1914,282,13-09-2023
1915,49,18-04-2024
1916,53,03-04-2025
1917,407,24-05-2023
1918,63,13-01-2023
1919,32,30-04-2025
1920,400,16-08-2023
1921,67,22-07-2023
1922,422,15-02-2024
1923,191,03-12-2024
1924,323,22-10-2024
1925,44,19-08-2024
1926,301,23-09-2023
1927,470,12-04-2025
1928,39,23-01-2023
1929,34,22-07-2023
1930,463,23-10-2024
1931,228,08-04-2025
1932,66,05-04-2023
1933,464,17-05-2025
1934,425,08-04-2025
1935,170,06-05-2023
1936,22,17-04-2024
1937,26,22-06-2023
1938,474,10-08-2024
1939,222,21-04-2025
1940,371,09-02-2024
1941,255,31-01-2023
1942,196,30-11-2024
1943,219,26-06-2023
1944,182,08-08-2023
1945,466,11-07-2023
1946,141,14-10-2023
1947,229,02-06-2023
1948,18,20-09-2024
1949,318,23-09-2024
1950,126,24-10-2024
1951,152,25-05-2024
1952,211,17-07-2024
1953,246,04-03-2023
1954,45,14-10-2023
1955,197,21-05-2023
1956,215,24-07-2023
1957,330,27-03-2025
1958,270,13-09-2023
1959,323,01-04-2025
1960,279,24-03-2025
1961,10,27-01-2024
1962,401,31-12-2024
1963,184,06-05-2024
1964,279,11-03-2025
1965,249,19-12-2023
1966,468,02-08-2024
1967,258,26-11-2023
1968,199,04-10-2023
1969,93,27-01-2023
1970,164,03-09-2024
1971,113,31-01-2023
1972,459,10-04-2025
1973,399,15-10-2023
1974,30,08-04-2025
1975,242,26-06-2024
1976,184,24-02-2025
1977,300,27-08-2023
1978,499,13-06-2023
1979,52,11-09-2023
1980,337,04-09-2023
1981,137,30-06-2024
1982,418,21-03-2025
1983,470,24-01-2025
1984,29,21-02-2025
1985,486,13-08-2023
1986,295,16-05-2025
1987,409,02-02-2024
1988,182,09-05-2025
1989,433,27-06-2023
1990,91,31-08-2023
1991,304,22-11-2023
1992,413,25-01-2025
1993,358,03-01-2024
1994,468,28-08-2024
1995,15,21-12-2024
1996,359,27-12-2023
1997,486,04-08-2024
1998,289,26-05-2023
1999,289,12-07-2023
2000,429,09-04-2025
2001,452,19-05-2024
2002,278,13-11-2023
2003,90,17-05-2024
2004,20,03-04-2023
2005,29,27-08-2023
2006,309,13-08-2023
2007,11,23-06-2024
2008,245,01-01-2023
2009,170,20-09-2024
2010,104,05-04-2025
2011,67,15-12-2023
2012,368,01-07-2023
2013,471,01-04-2025
2014,433,08-06-2025
2015,166,02-03-2023
2016,12,01-06-2023
2017,301,22-12-2024
2018,470,26-05-2023
2019,397,24-04-2023
2020,434,22-06-2024
2021,441,09-01-2024
2022,492,16-03-2023
2023,192,22-12-2024
2024,483,09-11-2024
2025,203,23-08-2024
2026,52,11-12-2023
2027,155,27-11-2023
2028,70,11-06-2023
2029,375,23-03-2024
2030,406,16-10-2024
2031,492,13-05-2024
2032,333,21-11-2023
2033,90,25-12-2024
2034,496,29-07-2024
2035,356,20-09-2024
2036,403,01-01-2024
2037,115,12-11-2024
2038,302,14-04-2025
2039,90,23-01-2024
2040,158,21-01-2025
2041,353,29-10-2023
2042,66,01-07-2023
2043,374,02-01-2023
2044,486,19-12-2024
2045,486,09-08-2024
2046,201,21-05-2025
2047,395,04-08-2024
2048,17,06-07-2023
2049,309,22-11-2023
2050,472,08-04-2025
2051,496,18-09-2024
2052,114,16-10-2024
2053,290,17-04-2023
2054,480,23-05-2024
2055,73,06-12-2023
2056,382,21-03-2023
2057,122,22-12-2023
2058,164,21-06-2023
2059,326,01-04-2023
2060,421,26-12-2024
2061,344,16-10-2024
2062,374,10-12-2023
2063,229,12-01-2023
2064,136,03-08-2023
2065,128,10-12-2024
2066,35,25-12-2023
2067,132,16-03-2025
2068,56,07-01-2025
2069,1,19-02-2023
2070,198,24-03-2024
2071,376,05-03-2024
2072,497,20-06-2023
2073,453,28-02-2024
2074,253,23-01-2024
2075,180,13-07-2024
2076,193,14-04-2023
2077,425,05-05-2024
2078,404,03-06-2025
2079,296,28-10-2024
2080,389,04-12-2024
2081,116,16-06-2023
2082,232,17-03-2023
2083,410,16-05-2025
2084,18,29-10-2023
2085,11,23-11-2023
2086,134,18-04-2023
2087,38,17-12-2023
2088,88,20-01-2024
2089,83,19-01-2025
2090,39,14-07-2024
2091,483,06-04-2023
2092,174,31-08-2024
2093,315,09-05-2024
2094,361,01-02-2023
2095,221,31-10-2024
2096,85,13-09-2024
2097,456,20-03-2024
2098,81,24-02-2023
2099,52,06-12-2023
2100,106,14-07-2023
2101,210,14-12-2024
2102,284,09-01-2025
2103,474,17-01-2025
2104,277,29-09-2023
2105,339,16-10-2023
2106,153,01-09-2023
2107,50,20-02-2023
2108,202,08-08-2024
2109,282,10-05-2025
2110,252,07-06-2023
2111,28,05-01-2024
2112,2,13-03-2024
2113,45,29-10-2023
2114,422,08-11-2024
2115,321,06-09-2024
2116,246,24-07-2023
2117,50,27-01-2023
2118,106,24-06-2023
2119,327,26-10-2023
2120,42,29-04-2024
2121,433,29-04-2023
2122,158,14-03-2025
2123,204,27-04-2024
2124,251,07-11-2024
2125,136,04-04-2023
2126,329,11-07-2024
2127,199,09-07-2023
2128,190,26-01-2024
2129,190,11-07-2023
2130,229,15-02-2023
2131,135,26-03-2024
2132,239,27-09-2023
2133,116,07-05-2025
2134,138,31-07-2024
2135,32,04-06-2023
2136,386,14-12-2024
2137,342,10-04-2023
2138,44,15-11-2024
2139,177,07-04-2025
2140,278,28-02-2024
2141,498,13-02-2025
2142,302,21-08-2023
2143,284,04-03-2023
2144,431,01-02-2024
2145,420,19-06-2024
2146,215,02-07-2024
2147,352,06-06-2025
2148,480,01-05-2024
2149,294,30-08-2023
2150,244,03-11-2023
2151,41,09-02-2024
2152,463,24-05-2025
2153,366,05-02-2023
2154,258,07-08-2024
2155,462,13-06-2024
2156,410,08-08-2024
2157,347,27-09-2024
2158,76,04-05-2023
2159,487,14-02-2025
2160,230,27-06-2023
2161,486,21-06-2023
2162,498,05-08-2023
2163,414,17-07-2023
2164,65,13-02-2023
2165,217,22-03-2023
2166,350,21-03-2024
2167,104,22-04-2025
2168,322,01-06-2023
2169,428,01-09-2024
2170,133,24-11-2023
2171,467,14-01-2025
2172,469,06-04-2025
2173,35,31-03-2023
2174,199,23-07-2024
2175,204,19-07-2024
2176,167,27-05-2025
2177,142,16-06-2024
2178,235,13-06-2025
2179,7,16-03-2025
2180,359,30-09-2024
2181,301,19-06-2024
2182,401,05-03-2024
2183,58,29-02-2024
2184,77,01-06-2023
2185,291,25-08-2024
2186,299,15-02-2025
2187,494,13-04-2023
2188,474,19-04-2023
2189,289,09-03-2025
2190,52,15-03-2025
2191,147,07-06-2025
2192,275,19-12-2023
2193,450,25-02-2024
2194,136,28-01-2024
2195,336,12-05-2024
2196,293,15-09-2024
2197,243,08-02-2023
2198,89,10-10-2023
2199,207,28-05-2023
2200,317,15-09-2024
2201,349,11-12-2024
2202,206,09-02-2023
2203,203,19-06-2025
2204,170,08-12-2024
2205,122,20-02-2023
2206,382,01-05-2024
2207,472,03-10-2023
2208,460,17-01-2024
2209,11,12-12-2023
2210,419,23-03-2025
2211,156,15-11-2023
2212,144,13-05-2025
2213,252,28-05-2025
2214,357,02-12-2024
2215,51,08-06-2025
2216,117,18-05-2023
2217,154,31-01-2025
2218,227,03-03-2025
2219,423,25-11-2023
2220,138,16-01-2025
2221,214,11-09-2024
2222,331,02-04-2023
2223,97,28-03-2024
2224,109,23-04-2025
2225,209,28-01-2025
2226,249,16-02-2025
2227,265,07-06-2025
2228,192,20-04-2025
2229,29,11-06-2024
2230,406,12-06-2023
2231,34,15-11-2023
2232,364,02-06-2024
2233,207,19-05-2023
2234,400,21-05-2025
2235,269,19-06-2025
2236,292,30-01-2023
2237,89,17-07-2023
2238,449,02-05-2025
2239,103,07-05-2025
2240,30,13-09-2023
2241,17,12-04-2024
2242,26,05-01-2024
2243,361,23-07-2023
2244,141,13-01-2024
2245,422,20-04-2024
2246,259,11-02-2024
2247,326,07-05-2023
2248,349,01-02-2023
2249,124,17-01-2024
2250,251,31-08-2024
2251,229,01-07-2023
2252,492,10-06-2025
2253,243,23-08-2024
2254,283,25-12-2023
2255,177,17-06-2023
2256,429,22-09-2023
2257,384,30-04-2025
2258,353,03-04-2023
2259,146,29-01-2023
2260,198,20-02-2023
2261,84,24-05-2025
2262,293,09-03-2025
2263,495,08-08-2023
2264,439,15-08-2023
2265,332,19-08-2023
2266,347,31-07-2023
2267,138,29-10-2024
2268,210,09-06-2024
2269,11,04-06-2025
2270,400,24-02-2025
2271,350,10-01-2023
2272,243,16-05-2023
2273,332,27-06-2023
2274,308,31-03-2025
2275,5,18-08-2023
2276,130,14-09-2024
2277,413,09-11-2023
2278,365,27-12-2024
2279,330,09-10-2023
2280,217,21-01-2024
2281,437,24-12-2023
2282,236,16-09-2023
2283,112,22-04-2024
2284,155,24-11-2024
2285,267,24-04-2025
2286,320,11-02-2024
2287,300,15-04-2023
2288,4,07-06-2024
2289,340,13-05-2025
2290,430,19-01-2024
2291,288,24-10-2024
2292,305,15-09-2024
2293,145,02-11-2023
2294,351,21-04-2023
2295,247,07-03-2023
2296,173,11-10-2023
2297,328,29-11-2023
2298,442,11-10-2023
2299,134,02-11-2024
2300,365,29-10-2024
2301,153,12-07-2023
2302,77,13-06-2024
2303,392,04-09-2023
2304,461,28-02-2023
2305,413,27-05-2025
2306,411,09-04-2025
2307,308,18-02-2024
2308,339,24-11-2023
2309,349,24-05-2023
2310,370,27-01-2023
2311,336,24-05-2024
2312,152,23-09-2023
2313,465,04-03-2024
2314,208,02-02-2024
2315,378,06-02-2023
2316,299,26-12-2024
2317,293,15-04-2025
2318,98,18-12-2023
2319,372,31-12-2024
2320,114,03-12-2024
2321,274,15-10-2024
2322,402,02-05-2024
2323,465,18-11-2024
2324,184,03-06-2024
2325,154,15-05-2025
2326,88,10-05-2025
2327,337,16-06-2025
2328,286,05-07-2023
2329,151,10-04-2023
2330,242,12-05-2023
2331,380,22-09-2023
2332,372,07-04-2025
2333,287,20-02-2025
2334,468,07-07-2023
2335,485,27-11-2024
2336,461,10-12-2023
2337,336,02-04-2023
2338,114,30-12-2023
2339,115,01-02-2025
2340,447,11-11-2023
2341,216,18-03-2025
2342,455,06-12-2023
2343,191,24-09-2023
2344,300,29-10-2023
2345,238,21-05-2025
2346,61,26-04-2024
2347,28,06-06-2025
2348,325,20-08-2024
2349,298,27-09-2024
2350,37,28-04-2024
2351,456,19-07-2023
2352,257,03-05-2023
2353,445,28-11-2024
2354,196,26-06-2024
2355,153,28-02-2024
2356,28,10-06-2025
2357,438,04-06-2023
2358,71,25-07-2023
2359,176,24-02-2024
2360,292,13-04-2024
2361,74,20-11-2023
2362,442,02-01-2025
2363,93,08-03-2025
2364,42,14-05-2024
2365,171,08-10-2024
2366,91,17-11-2023
2367,325,01-03-2023
2368,3,07-04-2024
2369,141,03-08-2023
2370,390,03-03-2025
2371,87,13-08-2024
2372,392,12-06-2023
2373,251,15-03-2025
2374,391,09-03-2025
2375,46,13-05-2023
2376,315,20-03-2024
2377,325,15-03-2024
2378,207,15-03-2024
2379,495,03-05-2024
2380,197,05-01-2023
2381,20,30-06-2024
2382,103,18-01-2025
2383,192,15-01-2023
2384,457,26-11-2023
2385,388,03-05-2025
2386,272,15-07-2023
2387,10,23-11-2024
2388,3,03-10-2024
2389,376,12-09-2023
2390,116,11-12-2024
2391,450,19-12-2023
2392,160,13-05-2023
2393,53,28-01-2024
2394,258,25-08-2024
2395,157,21-06-2023
2396,34,23-04-2025
2397,24,02-11-2023
2398,486,25-10-2023
2399,234,15-01-2025
2400,267,02-09-2024
2401,269,12-12-2023
2402,223,04-12-2024
2403,69,17-12-2023
2404,462,16-05-2024
2405,184,07-02-2025
2406,97,18-06-2023
2407,486,11-04-2025
2408,207,20-01-2023
2409,117,18-08-2023
2410,373,15-05-2023
2411,109,21-01-2025
2412,12,26-08-2024
